mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.16061739921569823,0.0057296716190674305,0.0465907096862793,0.0025914965932034226,sqrt,1,100,"{'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.9548494983277592,0.8569023569023569,0.8863636363636364,0.8872377622377622,0.8671328671328672,0.8904972241928764,0.03418606182643799,4,0.8775510204081632,0.8163265306122449,0.75,0.8125,0.7708333333333334,0.8054421768707483,0.04390802743727353,3,0.8745819397993311,0.8080808080808081,0.7517482517482517,0.8164335664335665,0.770979020979021,0.8043647174081956,0.042362771277657245,3,0.9047619047619048,0.8421052631578947,0.7083333333333334,0.76,0.7391304347826086,0.7908661872071482,0.07216461590252621,3,0.8260869565217391,0.7272727272727273,0.7727272727272727,0.8636363636363636,0.7727272727272727,0.7924901185770752,0.04738139716518895,3,0.8636363636363636,0.7804878048780488,0.7391304347826086,0.8085106382978723,0.7555555555555555,0.7894641594300899,0.04388196993921433,3
0.27388477325439453,0.007236526495522764,0.05758457183837891,0.0015739673570830971,sqrt,1,200,"{'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.9581939799331104,0.8594276094276094,0.8837412587412586,0.8881118881118881,0.8811188811188811,0.8941187234665495,0.0335317211925818,3,0.8163265306122449,0.8163265306122449,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.801530612244898,0.012080816758624545,4,0.8168896321070234,0.8080808080808081,0.7902097902097902,0.7937062937062938,0.7902097902097902,0.7998192628627411,0.01078612958173229,4,0.7916666666666666,0.8421052631578947,0.7727272727272727,0.75,0.7727272727272727,0.7858452950558213,0.03107449943455681,6,0.8260869565217391,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.7727272727272727,0.783399209486166,0.03580512837199452,4,0.8085106382978723,0.7804878048780488,0.7727272727272727,0.782608695652174,0.7727272727272727,0.783412336856528,0.013171671515883351,4
0.15330610275268555,0.007990602863059698,0.043972015380859375,0.0026215067083603175,sqrt,2,100,"{'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 100}",0.9481605351170569,0.8737373737373737,0.8863636363636364,0.8898601398601399,0.9003496503496503,0.8996942670855714,0.02568106208918513,2,0.8367346938775511,0.8163265306122449,0.7916666666666666,0.8541666666666666,0.8125,0.8222789115646257,0.021419458703758505,2,0.8386287625418061,0.8080808080808081,0.7867132867132867,0.8583916083916083,0.8129370629370629,0.8209503057329144,0.024965530161392357,2,0.8,0.8421052631578947,0.8,0.8,0.782608695652174,0.8049427917620138,0.019764385649450995,2,0.8695652173913043,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.8102766798418972,0.07364942102040863,1,0.8333333333333334,0.7804878048780488,0.7619047619047619,0.851063829787234,0.8,0.8053579459806756,0.03288483182867601,2
0.3259005546569824,0.07141687852005196,0.06816859245300293,0.013675242768517023,sqrt,2,200,"{'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 200}",0.9498327759197325,0.8737373737373737,0.8793706293706294,0.8916083916083917,0.9055944055944055,0.9000287152461066,0.027204096636964915,1,0.8367346938775511,0.8163265306122449,0.8333333333333334,0.8333333333333334,0.8125,0.8264455782312925,0.009976196854464277,1,0.8386287625418061,0.8080808080808081,0.8251748251748252,0.8356643356643356,0.8129370629370629,0.8240971588797678,0.012059848114841478,1,0.8,0.8421052631578947,0.8888888888888888,0.7916666666666666,0.782608695652174,0.821053902873125,0.039571847401669476,1,0.8695652173913043,0.7272727272727273,0.7272727272727273,0.8636363636363636,0.8181818181818182,0.8011857707509881,0.06291417470694556,2,0.8333333333333334,0.7804878048780488,0.8,0.8260869565217391,0.8,0.8079816189466242,0.019255310774483798,1
0.28749608993530273,0.00377222088744261,0.07181839942932129,0.005265249930029532,1.0,1,100,"{'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.9096989966555183,0.771885521885522,0.9003496503496504,0.8732517482517482,0.8321678321678322,0.8574707498620542,0.05055788498731978,8,0.7755102040816326,0.7346938775510204,0.8333333333333334,0.7291666666666666,0.75,0.7645408163265306,0.0379640446257309,7,0.7809364548494984,0.7255892255892256,0.8251748251748252,0.729020979020979,0.7447552447552448,0.7610953458779546,0.037566734657440426,8,0.7142857142857143,0.7368421052631579,0.8888888888888888,0.6956521739130435,0.75,0.7571337764701609,0.06846604446223621,7,0.8695652173913043,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.6818181818181818,0.7284584980237154,0.07819296770832088,8,0.7843137254901961,0.6829268292682927,0.8,0.7111111111111111,0.7142857142857143,0.738527476031063,0.04540044898682408,8
0.34488682746887206,0.02815449282676185,0.057719087600708006,0.0014854950288401274,1.0,1,200,"{'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.9155518394648828,0.771885521885522,0.8994755244755245,0.8706293706293706,0.8339160839160839,0.8582916680742768,0.05135610452973192,7,0.7755102040816326,0.7551020408163265,0.8333333333333334,0.7291666666666666,0.7291666666666666,0.7644557823129251,0.03858614549649814,8,0.7809364548494984,0.7441077441077442,0.8251748251748252,0.729020979020979,0.729020979020979,0.7616521964348053,0.03699839859215637,7,0.7142857142857143,0.7777777777777778,0.8888888888888888,0.6956521739130435,0.6956521739130435,0.7544513457556936,0.07368247906350035,8,0.8695652173913043,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7375494071146246,0.07481118206685204,7,0.7843137254901961,0.7,0.8,0.7111111111111111,0.7111111111111111,0.7413071895424836,0.04201023291244575,7
0.17778291702270507,0.005331298003383161,0.04398202896118164,0.0006925232471824255,1.0,2,100,"{'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 100}",0.9414715719063546,0.8106060606060607,0.868881118881119,0.868006993006993,0.8793706293706294,0.8736672747542313,0.041621181563033745,6,0.8163265306122449,0.7755102040816326,0.7708333333333334,0.7708333333333334,0.8125,0.7892006802721089,0.020692114739284836,5,0.8193979933110368,0.7626262626262625,0.763986013986014,0.7744755244755245,0.8059440559440559,0.7852859700685788,0.02312748514708646,5,0.7692307692307693,0.8235294117647058,0.7894736842105263,0.72,0.8421052631578947,0.7888678256727791,0.04281216827856393,4,0.8695652173913043,0.6363636363636364,0.6818181818181818,0.8181818181818182,0.7272727272727273,0.7466403162055336,0.08598450623351697,5,0.8163265306122449,0.717948717948718,0.7317073170731707,0.7659574468085106,0.7804878048780488,0.7624855634641385,0.03511642200649909,5
0.31511216163635253,0.007430458738992515,0.05625958442687988,0.0010680180679981945,1.0,2,200,"{'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 200}",0.9431438127090301,0.8148148148148149,0.8706293706293706,0.8653846153846154,0.8793706293706294,0.8746686485816921,0.040977914004934224,5,0.8163265306122449,0.7755102040816326,0.7708333333333334,0.7708333333333334,0.8125,0.7892006802721089,0.020692114739284836,5,0.8193979933110368,0.7626262626262625,0.763986013986014,0.7744755244755245,0.8059440559440559,0.7852859700685788,0.02312748514708646,5,0.7692307692307693,0.8235294117647058,0.7894736842105263,0.72,0.8421052631578947,0.7888678256727791,0.04281216827856393,4,0.8695652173913043,0.6363636363636364,0.6818181818181818,0.8181818181818182,0.7272727272727273,0.7466403162055336,0.08598450623351697,5,0.8163265306122449,0.717948717948718,0.7317073170731707,0.7659574468085106,0.7804878048780488,0.7624855634641385,0.03511642200649909,5
