Candidate,params,roc_auc_mean,accuracy_mean,balanced_accuracy_mean,precision_mean,recall_mean,f1_mean
0,"{'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 100}",0.9957047282458513,0.9876777251184834,0.9890395105898981,0.9968871124031008,0.9830172927847347,0.9898949805409278
1,"{'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 200}",0.9971106672505803,0.9867298578199051,0.9873546612627724,0.9937855916962427,0.9845557543231962,0.9891288389646951
2,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100}",0.9963474426038237,0.9886255924170616,0.9898147043883478,0.9968871124031008,0.9845676803816339,0.9906854217173985
3,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200}",0.9961115770569353,0.9895734597156396,0.9896802426581213,0.9938219333073874,0.9892069171138939,0.9914816381924944
4,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100}",0.996778154305097,0.9876777251184834,0.9890395105898981,0.9968871124031008,0.9830172927847347,0.9898949805409278
5,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200}",0.997215346154654,0.9857819905213271,0.9861200933615379,0.9922820062231914,0.9845557543231962,0.9883684049323473
6,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100}",0.995732787341787,0.9886255924170616,0.989349367256344,0.9953603948458489,0.9861061419200954,0.9906913389646951
7,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200}",0.9960359053004166,0.9895734597156396,0.9896802426581213,0.9938219333073874,0.9892069171138939,0.9914816381924944
