mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.16209869384765624,0.0053933961563197245,0.02938952445983887,0.0004030494279432778,0.05,2,100,"{'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 100}",0.9197324414715718,0.8434343434343434,0.8636363636363636,0.8671328671328672,0.8715034965034966,0.8730879024357285,0.025228360852846764,1,0.8367346938775511,0.7755102040816326,0.7916666666666666,0.7916666666666666,0.8333333333333334,0.80578231292517,0.024625239591028268,1,0.8386287625418061,0.7626262626262625,0.7867132867132867,0.7972027972027972,0.8321678321678322,0.8034677882503969,0.028453401497445636,1,0.8,0.8235294117647058,0.8,0.7307692307692307,0.8181818181818182,0.7944960921431511,0.033243483963599184,1,0.8695652173913043,0.6363636363636364,0.7272727272727273,0.8636363636363636,0.8181818181818182,0.78300395256917,0.08926507975807768,4,0.8333333333333334,0.717948717948718,0.7619047619047619,0.7916666666666666,0.8181818181818182,0.7846070596070596,0.04125549914869798,1
0.2801036357879639,0.006411327407121857,0.029681015014648437,0.0007140374361937928,0.05,2,200,"{'model__learning_rate': 0.05, 'model__max_depth': 2, 'model__n_estimators': 200}",0.9163879598662207,0.8383838383838385,0.8426573426573427,0.8479020979020979,0.8723776223776224,0.8635417722374245,0.02892912802896017,4,0.7959183673469388,0.7755102040816326,0.7708333333333334,0.75,0.8333333333333334,0.7851190476190476,0.028181560162533634,6,0.8001672240802675,0.7626262626262625,0.7674825174825175,0.7517482517482517,0.8356643356643356,0.783537718320327,0.030657310174485013,6,0.7407407407407407,0.8235294117647058,0.7619047619047619,0.7083333333333334,0.7916666666666666,0.7652349828820417,0.039864094966886206,6,0.8695652173913043,0.6363636363636364,0.7272727272727273,0.7727272727272727,0.8636363636363636,0.7739130434782608,0.08751705788027303,6,0.8,0.717948717948718,0.7441860465116279,0.7391304347826086,0.8260869565217391,0.7654704311529388,0.04067379484818905,6
0.1967491626739502,0.004309532385287644,0.029762840270996092,0.0011634696760390506,0.05,3,100,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100}",0.9063545150501672,0.8080808080808081,0.8863636363636365,0.8723776223776224,0.8793706293706294,0.8705094422485727,0.033213159480690785,2,0.8163265306122449,0.7551020408163265,0.8125,0.75,0.8333333333333334,0.7934523809523809,0.03416251418101068,4,0.8193979933110368,0.7441077441077442,0.8129370629370629,0.7517482517482517,0.8356643356643356,0.7927710775536863,0.03743389763225937,4,0.7692307692307693,0.7777777777777778,0.782608695652174,0.7083333333333334,0.7916666666666666,0.7659234485321442,0.02969577617122612,5,0.8695652173913043,0.6363636363636364,0.8181818181818182,0.7727272727272727,0.8636363636363636,0.792094861660079,0.08535536287324189,3,0.8163265306122449,0.7,0.8,0.7391304347826086,0.8260869565217391,0.7763087843833185,0.048674059590655655,4
0.34829154014587405,0.00766445445847272,0.03387217521667481,0.005878903768117637,0.05,3,200,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200}",0.8695652173913043,0.8164983164983164,0.8636363636363636,0.8636363636363636,0.8618881118881118,0.855044874610092,0.019448057797984714,6,0.7755102040816326,0.7755102040816326,0.7916666666666666,0.8125,0.8333333333333334,0.797704081632653,0.022405131367856428,3,0.7784280936454849,0.7668350168350169,0.7867132867132867,0.8164335664335665,0.8356643356643356,0.7968148598583381,0.025428650603441863,3,0.7307692307692307,0.7894736842105263,0.8,0.76,0.7916666666666666,0.7743819163292847,0.025658199944771493,4,0.8260869565217391,0.6818181818181818,0.7272727272727273,0.8636363636363636,0.8636363636363636,0.7924901185770752,0.07450356985602985,1,0.7755102040816326,0.7317073170731707,0.7619047619047619,0.8085106382978723,0.8260869565217391,0.7807439755758354,0.033507836971922826,3
0.16273460388183594,0.004733296494760889,0.030896377563476563,0.0011506233518638331,0.1,2,100,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100}",0.9214046822742474,0.8350168350168351,0.8531468531468531,0.8583916083916083,0.8566433566433567,0.8649206670945802,0.029442990046798356,3,0.8163265306122449,0.7755102040816326,0.7916666666666666,0.75,0.8333333333333334,0.7933673469387755,0.029417344640053966,5,0.8219063545150501,0.7626262626262625,0.7867132867132867,0.7517482517482517,0.8356643356643356,0.7917316982534374,0.03259316904583206,5,0.75,0.8235294117647058,0.8,0.7083333333333334,0.7916666666666666,0.7747058823529411,0.0408090516981197,3,0.9130434782608695,0.6363636363636364,0.7272727272727273,0.7727272727272727,0.8636363636363636,0.782608695652174,0.09810814927920464,5,0.8235294117647058,0.717948717948718,0.7619047619047619,0.7391304347826086,0.8260869565217391,0.7737200565845066,0.0439766970349041,5
0.6029325008392334,0.41162446991329177,0.09691386222839356,0.12007722211323894,0.1,2,200,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200}",0.8946488294314381,0.8417508417508418,0.7937062937062938,0.8391608391608392,0.8391608391608393,0.8416855286420505,0.03199959560770399,8,0.7959183673469388,0.7755102040816326,0.7083333333333334,0.75,0.8125,0.7684523809523809,0.03660376010506874,8,0.8001672240802675,0.7626262626262625,0.7062937062937062,0.7482517482517483,0.8129370629370629,0.7660552008378094,0.038109568076731146,8,0.7407407407407407,0.8235294117647058,0.6818181818181818,0.7272727272727273,0.782608695652174,0.7511939514497058,0.048402059800192444,8,0.8695652173913043,0.6363636363636364,0.6818181818181818,0.7272727272727273,0.8181818181818182,0.7466403162055336,0.08598450623351697,8,0.8,0.717948717948718,0.6818181818181818,0.7272727272727273,0.8,0.7454079254079253,0.0470895703782341,8
0.19491753578186036,0.007757742974457278,0.030676507949829103,0.0009244219355274185,0.1,3,100,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100}",0.8862876254180602,0.8097643097643097,0.8618881118881119,0.8723776223776223,0.8653846153846154,0.859140456966544,0.026064283368279824,5,0.8163265306122449,0.7959183673469388,0.7708333333333334,0.7916666666666666,0.8333333333333334,0.8016156462585033,0.021454201279861373,2,0.8193979933110368,0.7853535353535352,0.7674825174825175,0.7937062937062938,0.8356643356643356,0.8003209351035437,0.024327878333288155,2,0.7692307692307693,0.8333333333333334,0.7619047619047619,0.75,0.7916666666666666,0.7812271062271062,0.029381765025868846,2,0.8695652173913043,0.6818181818181818,0.7272727272727273,0.8181818181818182,0.8636363636363636,0.7920948616600791,0.07505095208749404,2,0.8163265306122449,0.75,0.7441860465116279,0.782608695652174,0.8260869565217391,0.7838416458595572,0.03334449798896582,2
0.34817018508911135,0.006793510724904532,0.03031134605407715,0.0008563268259995456,0.1,3,200,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200}",0.8795986622073578,0.8114478114478113,0.8461538461538461,0.881118881118881,0.8461538461538461,0.8528946094163483,0.025762099251304554,7,0.7551020408163265,0.7755102040816326,0.7916666666666666,0.75,0.8125,0.7769557823129252,0.02317796989979957,7,0.7566889632107023,0.7668350168350169,0.7902097902097902,0.7482517482517483,0.8129370629370629,0.7749845162888641,0.023613501450489162,7,0.72,0.7894736842105263,0.7727272727272727,0.7272727272727273,0.782608695652174,0.75841647597254,0.028984034534710355,7,0.782608695652174,0.6818181818181818,0.7727272727272727,0.7272727272727273,0.8181818181818182,0.7565217391304347,0.04728898421007918,7,0.75,0.7317073170731707,0.7727272727272727,0.7272727272727273,0.8,0.756341463414634,0.027079916206315953,7
